Username,Address,Rating,Comment
Mengyau,Dragon Bridge,3,9pm on Sat and Sun there is a short fire and water show. 3 bursts of fire then water. Do stay clear of the head during the water show if you want to depart dry. Check out the direction of the wind first. Traffic is stopped for 15 mins.
Tomo-kun,Dragon Bridge,3,"May 1st, 2018 (Tuesday) was Labor Day, a public holiday in Vietnam, so even though it wasn't a weekend, the dragon on the Dragon Bridge spewed fire and water. We decided to take a sightseeing boat on the Han River to enjoy the view at a leisurely pace. It's nice to see it from a different angle than from the bridge itself."
Sun J,Dragon Bridge,3,You don't need to make time to go there; just check out the night view if you happen to be in the area.
HK_Miranda,Dragon Bridge,3,"Our accommodation was near the ""tail"" of the bridge and thus we always travel along this bridge.  We paid another visit on a Sunday night for the show.It was basically just fire and water coming out from the dragon's mouth, nothing very spectacular, and involved quite some waiting during the show from one fire to another/ fire to water, etc.Still, worth a visit not only for the 10-minutes show, but to enjoy the local vibes and scenery along the river.PS. it was hilarious watching people who originally stood on the bridge nearest to dragon mouth started running away at the water show as (i guess) they got wet. (Evil) Beware not to stand too close!"
HoiYan I,Dragon Bridge,3,Will through the bridge around the city but we haven’t seen the special performance because only for SAT/SUN.
JJJY_Mom,Dragon Bridge,3,"It looked a bit shabby during the day, but it looked impressive when the lights were on at night."
Monica,Dragon Bridge,3,"It's unique and beautiful at night as it changes color and lights up. The show wasn't much of a show, just fire and water shooting out of the dragon's mouth a couple of times. It looked like you'd get soaked on the bridge."
Soyeon Kim,Dragon Bridge,3,"It's just okay, haha."
TravelEatXplore,Dragon Bridge,3,This bridge is for bikes and motor vehicles crossing. Nothing special about the bridge other then it glows at night time shaping like a dragon.
pooh1950,Dragon Bridge,3,"On Sunday evening, I watched the fire-breathing show from the riverbank near the tail end. It was quite a distance away, but the fire-breathing was short and infrequent, so it ended rather quickly. The bridge's lights changed color from time to time. I regret not watching it from the front end."
forgiveness,Dragon Bridge,3,"From afar, the supporting structures are made so to resemble a dragon.This is emphasized at nite time when it is high lifted by lighting.To me, seen it once, that's it... it doesn't do anything to evoke excitement/ emotion etc.When you travel over it. It's just a bridge structure!!!But, others may think different... rate... 4/10.. it's bridge!!"
omo-chan,Dragon Bridge,3,"During the day, it was a yellow bridge, but at night it was beautifully lit up."
Jasmine C,Dragon Bridge,3,"Went to the dragon bridge in the day, didn't quite feel the hype that everyone was talking about. yes, it is a bridge with a dragon shaped structure on the sides of it.... Didn't stay till night for the fire showcase, hopped over to hoi an instead. but it was nothing fantastic in my opinion."
U-HM0910,Dragon Bridge,3,"It seems to be a popular spot, but I didn't feel it was worth making a trip to just for this place. It's something you might visit if you have the time."
Peter C,Dragon Bridge,3,"This bridge has a suspension in the shape of a dragon; every Saturday evening around 9:00 PM, the dragon breathes fire, smoke, and water. Furthermore, the dragon changes color every evening via lighting, like many bridges in Da Nang. A nice sight, but not really special."
thedicko,Dragon Bridge,3,We watched the dragon bridge light up on a Sunday night. They were lots of people there but it was still easy to find a space to watch. If you do go don’t get too close to the bridge unless you want to get soaking wet - it sprays a heap of water and everyone on that side of the bridge gets wet.  Worth going to see if you’re in the area but not as exciting as you’d imagine.
Ddorisy,Dragon Bridge,3,"At first, I thought the bridge was only for vehicles and could only be viewed from a distance. Later, I discovered that there were pedestrian walkways on both sides of the bridge, so you could walk directly on it, which I found amazing."
Ashtide L,Dragon Bridge,3,"Lovely architecture, friendly locals and good mead. Bit of a dodgy place to go wandering at night though, We were sure some geezer has been following us around..."
Evgeny B,Dragon Bridge,3,"The bridge opens twice a week on weekends at 9:00 PM. By 8:00 PM, the entire area is packed with people. Everyone's dressed up, taking photos, and waiting."
JLM3080,Dragon Bridge,3,"You don't need to go out of your way to see this, its evident from a lot of places, and right outside the Cham museum. Makes you chuckle, and the dragon rising story is well embed in Vietnamese culture. Driving past is sufficient"
LakeviewMan,Dragon Bridge,3,"This would have been an ordinary steel truss bridge. By putting on a layer of gold-yellow paint and added a dragon head and tail on each end.. what a piece of art design! It is hard to take a picture with the whole bridge if you want to be in it. I only saw it during the day time, I bet it would look even prettier when there are lights at night."
Melissa M,Dragon Bridge,3,One of the most famous bridge among all the 11 bridge that connect the outland and inland of Danang city. Try arrange to visit it on weekend as they dragon will breathe fire over every weekend night 9pm.
Flying Dutchman,Dragon Bridge,3,"Dragon Bridge is the most unique bridge of Da Nang with its design. The bridge that connects two sides of Hong Kong has a dragon design and it is changing the colours in the evening, creating an entertaining environment. So this is one of the bridges that watching from far distance is better than walking on it."
Quack H,Dragon Bridge,3,We walked to the Dragon Bridge after dinner and it was Sunday and there were a lot of people near the Dragon Bridge. The bridge was just a bridge to me but the ambiance was nice nearby.
seacloud K,Dragon Bridge,3,"It is just a bridge. Look at the lights on while taking a Han River cruise at night. If you view it with the leisure of a traveler, it is indeed pretty. I haven't spent a weekend there, so I don't know if they have fireworks."
-Global-Galivanter-,Dragon Bridge,3,"I was expecting a lot more from this bridge. Although the idea behind it was great, it lacked the wow factor for me. The lights were pretty and looked good against the water but it was ultimately just a dragon head and parts of dragon back in the middle of the bridge. I wouldn’t go raving about this that’s for sure."
JohnandFi1953,Dragon Bridge,3,"During the day this bridge seems to just ""pop up"". But of a night the lights and contours are magnificent. If one lived in the area and had this view from the window or terrace it would be magnificent."
Traveling Tartars,Dragon Bridge,3,"It's a bridge with a rather interesting design, even from a distance. The idea of ​​it breathing fire is something unthinkable in Japan, but it's full of playful spirit and quite amusing. I went by bicycle, but the uphill climb was surprisingly tough, and I was constantly being chased by motorcycles, which was quite frustrating. You can really appreciate its size when you see it up close."
