Username,Address,Rating,Comment
Duy Cường Nguyễn,Lake of the Restored Sword,4,"Hồ Hoàn Kiếm còn được gọi là Hồ Gươm là một hồ nước ngọt tự nhiên nằm ở trung tâm thành phố Hà Nội. Hồ có diện tích khoảng 12 ha. Trước kia, hồ còn có các tên gọi là hồ Lục Thủy (vì nước có màu xanh quanh năm), hồ Thủy Quân (dùng để duyệt thủy binh), hồ Tả Vọng và Hữu Vọng (trong thời Lê mạt). Tên gọi Hoàn Kiếm xuất hiện vào đầu thế kỷ 15 gắn với truyền thuyết vua Lê Lợi trả lại gươm thần cho Rùa thần.
Theo truyền thuyết, trong một lần vua Lê Thái Tổ dạo chơi trên thuyền, bỗng một con rùa vàng nổi lên mặt nước đòi nhà vua trả thanh gươm mà Long Vương cho mượn để đánh đuổi quân Minh xâm lược. Nhà vua liền trả gươm cho rùa thần và rùa lặn xuống nước biến mất. Từ đó hồ được lấy tên là hồ Hoàn Kiếm. Tên hồ còn được lấy để đặt cho một quận trung tâm của Hà Nội (quận Hoàn Kiếm) và là hồ nước duy nhất của quận này cho đến ngày nay.
Hồ Hoàn Kiếm có vị trí kết nối giữa khu phố cổ gồm các phố Hàng Ngang, Hàng Đào, Cầu Gỗ, Lương Văn Can, Lò Sũ... với khu phố Tây do người Pháp quy hoạch cách đây hơn một thế kỷ là Bảo Khánh, Nhà thờ, Tràng Thi, Hàng Bài, Đinh Tiên Hoàng, Tràng Tiền, Hàng Khay, Bà Triệu.

Cách đây khoảng 6 thế kỷ, dựa theo bản đồ thời Hồng Đức thì phần lớn xung quanh kinh thành khi ấy là nước. Hồ Hoàn Kiếm là một phân lưu sông Hồng chảy qua vị trí của các phố ngày nay như Hàng Đào, Hai Bà Trưng, Lý Thường Kiệt, Hàng Chuối. Tiếp đó đổ ra nhánh chính của sông Hồng. Nơi rộng nhất phân lưu này hình thành nên hồ Hoàn Kiếm hiện nay.
Thời Lê Trung Hưng (thế kỷ 16), khi chúa Trịnh cho chỉnh trang Hoàng thành Thăng Long để vua Lê ở đã đồng thời xây dựng phủ chúa riêng nằm ngay bên ngoài Hoàng thành và trở thành một cơ quan trung ương thời bấy giờ với những công trình kiến trúc xa hoa như lầu Ngũ Long (dùng để duyệt quân) nằm ở bờ Đông hồ Hoàn Kiếm, đình Tả Vọng trên đảo Ngọc Sơn. Năm 1728 Trịnh Giang cho đào hầm ở vị trí phía Nam hồ để xây dựng cung điện ngầm gọi là Thưởng Trì cung.
Chúa Trịnh cho ngăn hồ lớn thành hồ Tả Vọng và Hữu Vọng. Hồ Hữu Vọng được dùng làm nơi duyệt quân thuỷ chiến của triều đình. Đến đời Tự Đức (1847-1883), hồ Hữu Vọng được gọi là hồ Thủy Quân, còn hồ Tả Vọng chính là hồ Hoàn Kiếm. Từ năm 1884, nhà nước bảo hộ Pháp cho lấp hồ Thuỷ Quân để xây dựng, mở mang Hà Nội."
Vũ NhưThiệu,Lake of the Restored Sword,4,"Nơi tụ linh khí nước Việt, đẹp và thơ mộng !"
An Nguyễn,Lake of the Restored Sword,4,"Hồ Hoàn Kiếm gắn liền với lịch sử của đất nước ta khi vị vua Lý Thái Tổ mang trả gươm báu lại cho rùa thần. Hồ Hoàn Kiếm là biểu tượng khát khao hòa bình, đức văn tài võ trị của dân tộc Việt Nam. Do vậy, đã có rất nhiều văn nghệ sĩ đã lấy hình ảnh Hồ Gươm làm nền tảng cho các tác phẩm của mình. Diện tích hồ khoảng 12 hecta. Trước kia, hồ còn có các tên gọi là: hồ Lục Thủy, hồ Thủy Quân, hồ Tả Vọng và Hữu Vọng."
con kiến nhỏ,Lake of the Restored Sword,4,"Trái tim thủ đô, cây lớn nhiều, rất đẹp"
Anh Duong,Lake of the Restored Sword,4,"Đây là địa điểm lý tưởng để tập thể dục
Có chỗ đi WC miễn phí cho tất cả mọi người"
阮春俊Nguyễn Xuân Tuấn,Lake of the Restored Sword,4,Dự án cải tạo cảnh quan hồ Hoàn Kiếm đang được triển khai nhất là về ban đêm.
Ha Nguyen,Lake of the Restored Sword,4,"mình thích cảnh mấy bác ngồi chơi cờ
vẫn có rác ở bờ hồ
mấy hàng nước thì mắc quá"
Hiền Nguyễn,Lake of the Restored Sword,4,Rất thích đạp xe hoặc chạy bộ quanh hồ.
Trí Khánh Nguyễn,Lake of the Restored Sword,4,"ai đi Hà Nội, nhất định phải 1 lần đến đây
biểu trưng của Hà Nội"
quang tien,Lake of the Restored Sword,4,"Trung tâm về phố đi bộ, đi dạo, lịch sử tuy nhiên vẫn còn nhiều cái nhếch nhác như bán hàng rong, bán vỉa hè, nhiều lúc có rác, nước bẩn,mùi hôi"
Trần Xuân Thành,Lake of the Restored Sword,4,"Hồ Hoàn Kiếm (hay còn gọi là Hồ Gươm) là địa danh huyền thoại giữa lòng Thủ đô Hà Nội. Nơi đây chứng kiến những biến động hăng trầm qua nhiều thế hệ của thủ đô Thăng Long - Đông Đô - Hà Nội.
Thời gian gần đây, UBND thành phố Hà Nội tổ chức không gian phố đi bộ quanh Hồ Hoàn Kiếm quá tuyệt với. Đây chính là điểm đến thu hút du khách với hàng loạt trải nghiệm thú vị nhiều ý nghĩa, góp phần nâng cao vẻ đẹp của Hà Nội - Thủ đô vì Hòa Bình.
Tuy nhiên, chính quyền cần có biện pháp quản lý chặt hơn nữa vấn nạn chèo kéo du khách và tình trạng xả rác bừa bãi. Đây chính là 2 nét xấu, cần phải giải quyết triệt để sớm, nhằm để Hồ Hoàn Kiếm - Hồ Gươm trở thành điểm đến an toàn, văn minh, đầy tính nhân văn và hiếu khách của người Hà Nội nói riêng và Việt Nam nói chung."
NGOCTRAM NGUYEN,Lake of the Restored Sword,4,"Đẹp , sạch sẽ, vẫn còn chèo kéo bởi hàng rong nha"
Quyền Anh,Lake of the Restored Sword,4,"Đây là địa điểm có thể coi là bộ mật của Hà Nội với nhiều nét riêng rất thú vị bên cạnh đó ý thức của người dân thì tệ quá trời quá đất luôn, người bán thì thái độ cục cằn, người mua thì cũng vậy lại còn vứt rác bừa bãi nữa, giá mọi thứ thì k tưởng, mọi người nên hỏi giá tất cả các dịch vụ ở đây bì bạn có thể mất ngay 30k, chỉ để gửi xe:("
Pioggia,Lake of the Restored Sword,4,"Danh thắng nổi tiếng bật nhất ở Hà Nội. Tên hồ gắn liềm với sự tích Hoàn lại Kiếm cho rùa thần của nhà vua sau khi đánh đuổi được quân xâm lược ra khỏi bờ cõi nước nhà.
Hai ngày cuối tuần khu vực xung quanh hồ trở thành phố đi bộ với rất nhiều hoạt động vui chơi giải trí."
L.F,Lake of the Restored Sword,4,Hồ Hoàn Kiếm náo nhiệt nhất vào đêm T7 và CN hàng tuần
Tuyen Pham,Lake of the Restored Sword,4,Nên đi buổi tối chụp hình check in sẽ đẹp hơn ban ngày vì trời rất nắng .... xong các bạn ghé lại Tràng Tiền ăn kem sẽ rất tuyệt . Phố đi bộ chỉ mở T7 và CN
ho nguyen,Lake of the Restored Sword,4,Một di tích nổi tiếng và nét hiền hòa thơ mộng
Tam Thanh,Lake of the Restored Sword,4,"Cảnh đẹp, không gian mát mẻ, nhưng mệt mỏi vì quá nhiều thợ chụp ảnh địa phương mời mọc khách du lịch, lắc đầu từ chối thì bị mắng là không biết tiếng Việt à mà không trả lời."
Nam Văn,Lake of the Restored Sword,4,"Mặt hồ trong xanh, không khí trong lành"
Mon Da,Lake of the Restored Sword,4,"Hoàn kiếm, đêm mùng một tết"
tộc thì sao tv,Lake of the Restored Sword,4,hồ đẹp lắm gần chỗ ăn kem tràng tiền nên thích
Kitty Hello,Lake of the Restored Sword,4,"Hồ Hoàn Kiếm Hà Nội hay còn Tên gọi khác là Hồ Gươm nằm ngay trung tâm thủ đô thuộc quận hoàn kiếm và nằm cạnh khu 36 phố phường nổi tiếng Hà Nội từ xưa, Hồ Hoàn Kiếm nằm bao bộc quanh bốn con đường, Đường Tràng Tiền, Đường Lê Thái Tổ – Đinh Tiên Hoàng và đầu đường Lương Văn Can và Đầu Đường Hàng Đào ...
Trên hồ còn có một cây cầu màu đỏ gọi là cầu Thê Húc bắc qua một góc Hồ Hoàn Kiếm ra tới đền Ngọc Sơn.

Do nằm ở vị trí đắc địa, là nơi kết nối giữa khu phố cổ như Hàng Ngang, Hàng Đào, Cầu Gỗ, Lương Văn Can... với khu phố Tây là Nhà Thờ, Tràng Thi, Hàng Bài, Tràng Tiền, Hàng Khay...
Hồ đã có từ rất lâu, khoảng vài nghìn năm trước, song trước khi mang tên chính thức là Hoàn Kiếm, hồ có rất nhiều tên gọi gắn liền với những câu chuyện khác nhau chẳng hạn như tên hồ Lục Thủy vì nước hồ có màu xanh biếc quanh năm, hồ Thủy Quân vì đây là nơi triều đình dùng để duyệt thủy binh…
Tên gọi Hoàn Kiếm chính thức xuất hiện vào đầu thế kỷ 15 gắn với truyền thuyết vua Lê Thái Tổ trả gươm báu cho Rùa thần sau khi mượn gươm chiến đấu, đánh tan giặc Minh, chính thức lên làm vua và gây dựng triều đại nhà Lê thịnh vượng.
Truyền thuyết kể lại rằng, khi Lê Lợi đứng lên lãnh đạo cuộc khởi nghĩa Lam Sơn ở Thanh Hóa chống lại quân Minh, ông tình cờ bắt được thanh gươm Thuận Thiên. Nhờ có thanh gươm báu này mà ông thắng trận liên tiếp, lên ngôi vua đầu năm 1428.
Trong một lần cùng quần thần dạo thuyền trên hồ Lục Thủy, chợt rùa vàng nổi lên. Khi vua tuốt gươm chỉ vào, rùa liền ngậm gươm lặn xuống đáy hồ và không nổi lên nữa. Nghĩ rằng đó là ý trời cho mượn gươm đánh giặc mà nay thiên hạ thái bình nên sai rùa đến đòi gươm. Từ đó, hồ được đổi tên thành hồ Hoàn Kiếm.
Tuy nhiên khoảng cuối thế kỉ 16, chúa Trịnh cho ngăn hồ thành hai phần tả - hữu, lấy tên là Vọng. Sau đó đến năm 1884, hồ Hữu Vọng bị thực dân Pháp lấp đầy để mở mang thủ đô, còn hồ Tả Vọng được giữ lại chính là hồ Hoàn Kiếm (hồ Gươm) ngày nay."
NQK Vlog,Lake of the Restored Sword,4,"Địa chỉ : Phố đi bộ hoàn kiếm
Đánh giá: rất đẹp nhiều người quan tâm đánh đặc biệt khách nước ngòai không gian thoáng mát đông vui tấp lập"
Nguyen Dinh,Lake of the Restored Sword,4,Cổ kính. Đẹp
Phan Sang (ms),Lake of the Restored Sword,4,"Không khí khá là yên bình, đẹp và dễ chịu."
Dương Hậu,Lake of the Restored Sword,4,"Không khí dễ chịu, dạo quanh hồ cảm giác khá in bình"
Hieus Moba Pc,Lake of the Restored Sword,4,"hồ hoàn kiếm đông trong mọi ngày
hôm nào cũng cod hoạt động khá là bổ ích và vui vẻ"
Sakura Hana,Lake of the Restored Sword,4,"Làm vc gần đây gần 1 năm nhg k có time nên nay mới ra đây đi bộ.
Dap ung Nhu cầu ng dân và cũng thêm nét văn hoá đẹp cho khách du lịch.
Rất vui."
Lê Hà,Lake of the Restored Sword,4,"Không gian hơi nhỏ, nhưng nhiều địa danh nổi tiếng...Thăm quan Hà nội nên ghé qua !"
tèo,Lake of the Restored Sword,4,Cuối tuần có phố đi bộ rất vui.
Walker Ơi,Lake of the Restored Sword,4,"Không khí thoáng mát, có thể xem nhiều buổi biểu diễn đường phố"
Thu Hoài Phạm,Lake of the Restored Sword,4,"Đáng nhớ, kèm kem Tràng Tiền nữa nhé.
Kỷ niệm cho những ai đi du lịch"
Duyên Lê thị,Lake of the Restored Sword,4,"Ở đây không khí trong lành,cảnh đẹp ,đặc biệt có rất nhiều dịch vụ .Nếu bạn vào đền ngọc sơn giá vé 50k ,con nít đc miễn,có tua đi dạo quang hà nội giá 100k ,trẻ em 50k.Nếu đi xe buýt 2 tầng ngắm cảnh 150k"
Dr Le Manh Ha,Lake of the Restored Sword,4,"Có đứa cháu bị một bọn (cả trẻ, trung niên, có tổ chức) lừa bán tăm bảo ủng hộ người tàn tật chỗ ngã tư Hàng Bài - Hàng Khay. Các cơ quan chức năng lưu ý."
Tuấn Anh Tú 99 Vlog,Lake of the Restored Sword,4,"Nơi mà mọi người luôn đi hóng mát
Sau 1 tuần làm mệt mỏi."
The Ai Dang,Lake of the Restored Sword,4,Danh lam thắng cảnh nổi tiếng ở thủ đô Hà Nội.
Tố Tố,Lake of the Restored Sword,4,"Quang cảnh đã được làm mới, chỗ đi bộ rộng rãi hơn 🙂 …"
Thongthaivdb Thai,Lake of the Restored Sword,4,Mặt hồ Gươm vẫn lung linh mây trời…
Le Long,Lake of the Restored Sword,4,Toàn mùi cá lên men 🤡 …
Dan Chinh,Lake of the Restored Sword,4,"Tuyệt vời giữa trung tâm thủ đô Hà Nội ngàn năm văn hiến mặt nước trong xanh & vườn hoa + cây xanh lá đà mặt nước. Tháp Rùa lung linh soi bóng, cầu Thê Húc uốn cong vào đền Ngọc Sơn luôn tấp nập khách qua lại, quanh hồ khách du lịch trong và ngoài nước chen chân đứng ngồi ven bờ chụp ảnh cảnh tượng thật thanh bình yên ả níu giữ người ở lại"
Viet Dinh vlog,Lake of the Restored Sword,4,Cảnh đẹp đi dạo xung quanh hồ rất thoải mái
Tung Nguyen Huu,Lake of the Restored Sword,4,"một góc nhìn từ trên cao, bình yên và rất cổ kính"
Toản Nguyễn,Lake of the Restored Sword,4,Hãy đến với trung tâm thủ đô để hít thở bầu không khí trong lành
Thống Nhất,Lake of the Restored Sword,4,"Đẹp, thơ mộng."
Hà Nguyễn,Lake of the Restored Sword,4,Nước hồ xanh như sơn vậy :)))
Phuong Lethi,Lake of the Restored Sword,4,Đi Hồ Gươm chụp ảnh với chó cảnh ăn kem Tràng Tiền ngắm cảnh buổi tối rất thích😀😀😀 …
Tuan Viet hgg,Lake of the Restored Sword,4,"Phố đi bộ đông vui nhộn nhịp, khu vệ sinh công cộng cần cải thiện nâng cấp."
Võ Ngọc Bích,Lake of the Restored Sword,4,"Nhộn nhịp du khách. Nơi có Đền thờ Vua Lý Thái Tổ,  Tháp Rùa. Tôi yêu nơi này.
Ban Tổ chức cần có biện pháp để đảm bảo xanh-sạch-đẹp hơn."
Tri Ho Van,Lake of the Restored Sword,4,"Nơi đi dạo, thư giãn, ngắm cảnh rất tuyệt vời."
Nguyen Manh,Lake of the Restored Sword,4,"Tất cả đều ổn!!! Nhưng các món ăn ở đây khá là đắt, không phù hợp 😡 …"
Nguyễn Xuân Quảng,Lake of the Restored Sword,4,Thỉnh thoảng có vài dịp tổ chức triển lãm ảnh khá ổn.
Tùng Anh,Lake of the Restored Sword,4,"Hồ Gươm chỉ đẹp duy nhất vào buổi tối và mùa Thu Đông ngoài ra không có gì ấn tượng dù là người HN.
Mang tiếng Hồ trung tâm HN là điểm đến của du khách nhưng quá bẩn.
Vỉa hè thì chỗ vỡ chỗ bung lung tung.
Lá cây rụng vài ngày k thấy quét, lá và rác thì đầy xung quanh mép hồ cũng ít vớt.
Tối đến đoạn Đinh Tiên Hoàng thì bày bán trà đá xong ngồi đông nhằn vỏ hạt hướng dương rồi vỏ kẹo đầy ra còn vứt cả xuống Hồ.
Quận trung tâm mà lộm nhộm nhếch nhác, bẩn còn không bằng các nơi khác."
Dinh ngoc trang,Lake of the Restored Sword,4,Đặc trưng của Hà Nội !
Thóc Tuấn,Lake of the Restored Sword,4,Một địa điểm đẹp của Hà Nội
Bách Nguyễn Xuân,Lake of the Restored Sword,4,Trung tâm của thủ đô Hà Nội
Tran Tan,Lake of the Restored Sword,4,Hà Nội tháng 7
Huế Bùi,Lake of the Restored Sword,4,Trải nghiệm bờ hồ Hoàn Kiếm
Monz 11CB,Lake of the Restored Sword,4,Buổi tối khá đẹp
Trần Thế Chiến,Lake of the Restored Sword,4,"Địa điểm thích hợp cho việc thăm qua. ngắm cảnh ,  người dân tập thể dục vào buổi chiều và tối rất nhiều .  Phong cảnh đẹp : tháp rùa ,  tượng đài lí thái tổ ,  cầu thê húc ,  đền ngọc sơn ...  Vào thứ 6,7,chủ nhật phố đi bộ mở cửa phục vụ khách du lịch và người dân ,  là thời gian thích hợp cho việc ngắm cảnh ,  tản bộ ngoài ra tại đây còn diễn ra rất nhiều hoạt động văn nghệ giải trí như ca nhạc ,  nhảy hiphop . phù hợp với cả trẻ em vui chơi như oto điều khiển ...."
Mai Hồng,Lake of the Restored Sword,4,"Nói đến Hà Nội chắc không ai không nghĩ đến nơi này. Đông đúc, khoan nói về sự linh thiêng và vẻ đẹp nơi đây. Mọi người lên đây đi du lịch hay đi chơi nên cẩn thận. Mình đã từng bị móc túi trong vòng vỏn vẹn 5 phút đi từ chỗ mua kem đến ghế đá. Bao giờ mới loại bỏ hết mấy cái thành phần cặn bã này ra khỏi xã hội"
